binary-trees,binary-trees-closed,chameneos-redux,fannkuch-redux,fasta,k-nucleotide,mandelbrot,n-body,pidigits,reverse-complement,spectral-norm
1.8015632629394531,0.00867009162902832,0.579695463180542,2.347590446472168,1.6254339218139648,7.431721210479736,0.2558002471923828,6.037320375442505,1.583451271057129,0.7020180225372314,0.19951868057250977
1.8141300678253174,0.008479595184326172,0.6087870597839355,2.341470718383789,1.608138084411621,7.245869398117065,0.27748990058898926,6.1697399616241455,1.588954210281372,0.6985869407653809,0.1948530673980713
1.8927216529846191,0.008650064468383789,0.6121151447296143,2.348543882369995,1.6335318088531494,7.326074123382568,0.2875332832336426,6.053284168243408,1.5839993953704834,0.7047691345214844,0.18304443359375
1.9383337497711182,0.008415937423706055,0.6937177181243896,2.3643085956573486,1.6323306560516357,7.463817596435547,0.2921414375305176,6.035600423812866,1.5843689441680908,0.6949474811553955,0.24797415733337402
1.7859830856323242,0.008497953414916992,0.6392049789428711,2.3380239009857178,1.6232709884643555,7.225408315658569,0.27953267097473145,6.063110113143921,1.5821664333343506,0.7045836448669434,0.22243070602416992
1.9394187927246094,0.008649349212646484,0.7103877067565918,2.3343870639801025,1.6124815940856934,7.3439013957977295,0.28664493560791016,6.03539514541626,1.584745168685913,0.7025196552276611,0.18923521041870117
1.698401689529419,0.008825302124023438,0.662045955657959,2.349199056625366,1.608107566833496,7.110595703125,0.273390531539917,6.037571668624878,1.586721658706665,0.713942289352417,0.18963360786437988
1.7363636493682861,0.008418798446655273,0.6000211238861084,2.3938381671905518,1.6014752388000488,7.14972186088562,0.23564743995666504,6.040472507476807,1.5847771167755127,0.6943454742431641,0.2080390453338623
1.7266020774841309,0.008815765380859375,0.6494235992431641,2.342194080352783,1.6342928409576416,7.288257598876953,0.28627872467041016,6.039434909820557,1.5863752365112305,0.7014453411102295,0.21487927436828613
1.7124171257019043,0.009174346923828125,0.586301326751709,2.2912728786468506,1.6070952415466309,7.03971004486084,0.3203468322753906,6.034852981567383,1.5860888957977295,0.7034127712249756,0.19329309463500977
1.8805220127105713,0.008486032485961914,0.6463127136230469,2.3886594772338867,1.6180803775787354,7.373801231384277,0.2812685966491699,6.036415338516235,1.5868330001831055,0.694096565246582,0.18302011489868164
2.0113425254821777,0.008597373962402344,0.6091668605804443,2.3838717937469482,1.6279377937316895,7.418936729431152,0.314708948135376,6.045491695404053,1.5804624557495117,0.6946773529052734,0.20274066925048828
1.7790513038635254,0.008472681045532227,0.5980772972106934,2.3107616901397705,1.604360580444336,6.861709833145142,0.26598262786865234,6.104660511016846,1.580409288406372,0.6958417892456055,0.23449993133544922
2.0555033683776855,0.008685827255249023,0.5985922813415527,2.3615055084228516,1.6226258277893066,7.413000583648682,0.30498623847961426,6.0347936153411865,1.5858187675476074,0.702221155166626,0.201063871383667
2.0369787216186523,0.008494377136230469,0.6422407627105713,2.3421101570129395,1.6123716831207275,7.546699047088623,0.2935018539428711,6.0208821296691895,1.5814945697784424,0.6940336227416992,0.1872878074645996
1.8052480220794678,0.008504390716552734,0.6586275100708008,2.393799066543579,1.6266515254974365,7.1595680713653564,0.22496986389160156,6.04506778717041,1.5857925415039062,0.6958284378051758,0.26394104957580566
1.7266004085540771,0.008212089538574219,0.6637325286865234,2.4204559326171875,1.622063398361206,7.337580680847168,0.26052379608154297,6.0549633502960205,1.593489408493042,0.7192199230194092,0.27585673332214355
1.8805489540100098,0.008534908294677734,0.5998010635375977,2.363431215286255,1.6087448596954346,7.416217088699341,0.3069119453430176,6.04528546333313,1.5866680145263672,0.7118625640869141,0.21717190742492676
1.7863984107971191,0.008451700210571289,0.6096084117889404,2.3319151401519775,1.6182961463928223,7.10763955116272,0.28194475173950195,6.062022686004639,1.5894432067871094,0.7227363586425781,0.2123866081237793
1.7593114376068115,0.008624076843261719,0.6677584648132324,2.3615174293518066,1.5866739749908447,7.323266506195068,0.296123743057251,6.072325706481934,1.594172477722168,0.7350382804870605,0.21435070037841797
2.0174660682678223,0.008647680282592773,0.6259036064147949,2.4069576263427734,1.6190776824951172,7.152498960494995,0.3077707290649414,6.033510446548462,1.5902607440948486,0.7030296325683594,0.17957782745361328
1.9005725383758545,0.00868844985961914,0.5972838401794434,2.3979291915893555,1.6381499767303467,7.508039474487305,0.2489488124847412,6.052953481674194,1.5876412391662598,0.7210509777069092,0.20319461822509766
1.7259471416473389,0.008809566497802734,0.5978128910064697,2.361746311187744,1.6095242500305176,7.261698246002197,0.25169944763183594,6.144599676132202,1.5915069580078125,0.7108538150787354,0.18021273612976074
1.7427818775177002,0.008877992630004883,0.6461160182952881,2.3656749725341797,1.6211636066436768,7.11032772064209,0.29741978645324707,6.059790134429932,1.5878033638000488,0.7205913066864014,0.22080326080322266
1.7888388633728027,0.008790731430053711,0.5889549255371094,2.3934414386749268,1.6380350589752197,7.2783424854278564,0.29416894912719727,6.054641008377075,1.5896966457366943,0.7173285484313965,0.18491601943969727
1.7529361248016357,0.008506298065185547,0.6455252170562744,2.3709733486175537,1.617438554763794,7.1717634201049805,0.282512903213501,6.054034471511841,1.5863215923309326,0.741175651550293,0.22914791107177734
1.86562180519104,0.008561849594116211,0.610609769821167,2.345776319503784,1.6060819625854492,7.36896014213562,0.2765371799468994,6.058096885681152,1.5920367240905762,0.716148853302002,0.14864110946655273
1.9870679378509521,0.011198282241821289,0.6123905181884766,2.347594738006592,1.6480529308319092,7.224390029907227,0.28612327575683594,6.0502800941467285,1.5874121189117432,0.7141928672790527,0.1836097240447998
1.8477656841278076,0.008658885955810547,0.5826199054718018,2.3803529739379883,1.6054191589355469,6.969572305679321,0.30334997177124023,6.056157350540161,1.5882887840270996,0.7158248424530029,0.17760396003723145
1.9835944175720215,0.008936405181884766,0.6158194541931152,2.3389201164245605,1.6141462326049805,7.288438558578491,0.27718639373779297,6.047410726547241,1.5880746841430664,0.717937707901001,0.23840570449829102
1.9806251525878906,0.008608102798461914,0.6723799705505371,2.365679979324341,1.612060546875,7.211686849594116,0.27076172828674316,6.0568153858184814,1.5886483192443848,0.7161209583282471,0.21721267700195312
1.8601586818695068,0.008981466293334961,0.5844306945800781,2.367250919342041,1.623901128768921,7.225142002105713,0.2481706142425537,6.0477001667022705,1.588083028793335,0.7127218246459961,0.22658276557922363
1.9420135021209717,0.008238792419433594,0.6477301120758057,2.359271764755249,1.6045074462890625,7.20168399810791,0.2738196849822998,6.061675548553467,1.5939991474151611,0.7168526649475098,0.18647265434265137
1.7456889152526855,0.008753776550292969,0.5882441997528076,2.3674445152282715,1.616650104522705,7.130978584289551,0.2709033489227295,6.045031309127808,1.5872790813446045,0.7011055946350098,0.19294095039367676
1.7906920909881592,0.008692502975463867,0.6131486892700195,2.349810838699341,1.6197690963745117,7.200537443161011,0.28380775451660156,6.004889011383057,1.5861363410949707,0.6993260383605957,0.25513768196105957
1.9209914207458496,0.008527994155883789,0.6838781833648682,2.3823370933532715,1.6332218647003174,7.283716678619385,0.271437406539917,6.01833176612854,1.58609938621521,0.7020165920257568,0.19663000106811523
1.768139362335205,0.008543968200683594,0.6268875598907471,2.36450457572937,1.6227235794067383,7.023388624191284,0.26747965812683105,6.026761531829834,1.5848381519317627,0.6918745040893555,0.20099139213562012
1.920579433441162,0.008330106735229492,0.6171236038208008,2.36637806892395,1.6184985637664795,7.240727186203003,0.24974822998046875,6.018054008483887,1.5840163230895996,0.6925551891326904,0.22061371803283691
1.9248416423797607,0.008873462677001953,0.603360652923584,2.356687545776367,1.632681131362915,7.1846559047698975,,6.028559684753418,1.5843303203582764,0.7119238376617432,0.23939132690429688
1.9800834655761719,0.008596181869506836,0.6247265338897705,2.3544700145721436,1.6365950107574463,7.1499316692352295,,6.029446601867676,1.5828275680541992,0.7529573440551758,0.2182326316833496
2.0106074810028076,0.008624076843261719,0.6167221069335938,2.346452236175537,1.6544253826141357,7.223820209503174,,6.0329649448394775,1.582416296005249,0.7025001049041748,0.23666596412658691
2.0455830097198486,0.008485794067382812,0.5920829772949219,2.446168899536133,1.6206493377685547,7.374609708786011,,6.050683259963989,1.5874438285827637,0.6998317241668701,0.1988387107849121
1.9746270179748535,0.008464574813842773,0.6275873184204102,2.375244617462158,1.6344170570373535,7.16780948638916,,6.0359344482421875,1.5876245498657227,0.6969375610351562,0.17671942710876465
1.9351277351379395,0.008710622787475586,0.5829298496246338,2.3613836765289307,1.6047091484069824,7.0335962772369385,,6.028611183166504,1.5891642570495605,0.6930484771728516,0.26938891410827637
2.037872314453125,0.00853276252746582,0.6301226615905762,2.385803461074829,1.6538045406341553,7.222325801849365,,6.05347466468811,1.5833659172058105,0.6898865699768066,0.1864776611328125
1.9349031448364258,0.00868988037109375,0.6576797962188721,2.387408494949341,1.6078851222991943,7.161048173904419,,6.054303169250488,1.5889933109283447,0.6923911571502686,0.21420550346374512
2.0987398624420166,0.008525371551513672,0.6178700923919678,2.3842062950134277,1.6164567470550537,7.524217367172241,,6.045365810394287,1.5928778648376465,0.7039585113525391,0.17905092239379883
1.727311134338379,0.008422613143920898,0.5922324657440186,2.3131325244903564,1.628631830215454,7.121966600418091,,6.041162490844727,1.5893094539642334,0.6966602802276611,0.2265913486480713
1.8927006721496582,0.008675813674926758,0.6466078758239746,2.3514602184295654,1.5956871509552002,7.263063907623291,,6.0594470500946045,1.5873949527740479,0.7025933265686035,0.23401212692260742
1.7809584140777588,0.008733749389648438,0.6542167663574219,2.3445839881896973,1.6251165866851807,7.361385345458984,,6.060831546783447,1.5924038887023926,0.7011783123016357,0.18326926231384277
1.762066125869751,0.00849771499633789,0.5996618270874023,2.3461291790008545,1.6241602897644043,7.2838661670684814,,6.048375606536865,1.584752082824707,0.7064318656921387,0.2260420322418213
1.9869399070739746,0.0086822509765625,0.6299686431884766,2.382266044616699,1.605074405670166,7.200673341751099,,6.049785614013672,1.5931611061096191,0.7029948234558105,0.2154548168182373
1.7163407802581787,0.00834202766418457,0.6334772109985352,2.3114681243896484,1.623044490814209,7.253143787384033,,6.052919626235962,1.585944652557373,0.6883411407470703,0.2280738353729248
2.00935435295105,0.008641719818115234,0.5767598152160645,2.35379958152771,1.6072685718536377,7.149850606918335,,6.116644382476807,1.5866827964782715,0.6934049129486084,0.1812291145324707
1.721304178237915,0.008730649948120117,0.6127536296844482,2.3182740211486816,1.6033475399017334,7.467477560043335,,6.047222852706909,1.5836060047149658,0.6973879337310791,0.21156692504882812
1.9890358448028564,0.008483648300170898,0.6082801818847656,2.3334903717041016,1.6305937767028809,6.972454786300659,,6.052434206008911,1.5859954357147217,0.6975271701812744,0.22142457962036133
1.7571070194244385,0.00867319107055664,0.618032693862915,2.338144540786743,1.6287906169891357,7.344897985458374,,6.040184736251831,1.5827431678771973,0.6911482810974121,0.1971902847290039
1.7185883522033691,0.009052515029907227,0.6808061599731445,2.3313097953796387,1.6267545223236084,7.002801418304443,,6.044001579284668,1.5866882801055908,0.6977801322937012,0.20420098304748535
1.781078577041626,0.008774280548095703,0.6236259937286377,2.372545003890991,1.618210792541504,7.099775075912476,,6.011809825897217,1.5855252742767334,0.7017583847045898,0.1885848045349121
1.7590522766113281,0.008552312850952148,0.6132869720458984,2.348536729812622,1.626774549484253,7.353785276412964,,6.046768665313721,1.5894582271575928,0.6990115642547607,0.18803882598876953
1.7793316841125488,0.008433341979980469,0.5861988067626953,2.371190309524536,1.6535804271697998,7.101194858551025,,6.04113507270813,1.58613920211792,0.6984355449676514,0.22141718864440918
1.9565443992614746,0.008665084838867188,0.6353604793548584,2.3476672172546387,1.62284517288208,7.255038499832153,,6.056717157363892,1.5854368209838867,0.6940183639526367,0.17984676361083984
2.030527114868164,0.00861048698425293,0.5861368179321289,2.3585281372070312,1.6045303344726562,6.985505819320679,,6.051165819168091,1.5853290557861328,0.6921343803405762,0.25233030319213867
1.9560573101043701,0.008394718170166016,0.6343934535980225,2.3691413402557373,1.621737003326416,7.192104816436768,,6.042461156845093,1.582634449005127,0.6945681571960449,0.1853179931640625
1.9459178447723389,0.008805990219116211,0.6145029067993164,2.3328192234039307,1.6326820850372314,7.3198888301849365,,6.050908803939819,1.5858516693115234,0.7024195194244385,0.18856430053710938
2.0553319454193115,0.008755207061767578,0.5841484069824219,2.38092303276062,1.6043941974639893,7.222056865692139,,6.070777654647827,1.588912010192871,0.7048296928405762,0.19196057319641113
1.7428908348083496,0.008695840835571289,0.6469440460205078,2.3660075664520264,1.6260266304016113,7.315124034881592,,6.041288137435913,1.5813815593719482,0.7025563716888428,0.21055006980895996
1.9440879821777344,0.008643150329589844,0.6318192481994629,2.3025803565979004,1.6401543617248535,7.147054195404053,,6.0446131229400635,1.5881898403167725,0.6947033405303955,0.1827373504638672
1.9906573295593262,0.008649349212646484,0.6486287117004395,2.390666961669922,1.6206474304199219,7.180042028427124,,6.0920374393463135,1.583664894104004,0.7180020809173584,0.20191478729248047
2.0387301445007324,0.009055137634277344,0.6943514347076416,2.3454227447509766,1.6087772846221924,7.347160816192627,,6.050966024398804,1.5867602825164795,0.7048068046569824,0.2095015048980713
2.038055181503296,0.008522987365722656,0.5875895023345947,2.3498919010162354,1.6209285259246826,7.113866090774536,,6.0116612911224365,1.5842247009277344,0.6973857879638672,0.25258660316467285
1.9341835975646973,0.008347749710083008,0.6834745407104492,2.3800506591796875,1.6337151527404785,7.285096883773804,,6.0416038036346436,1.586435317993164,0.7389428615570068,0.24365854263305664
1.7717163562774658,0.008745193481445312,0.614581823348999,2.3538167476654053,1.622225046157837,7.330526351928711,,6.057798385620117,1.5848021507263184,0.7022812366485596,0.18234896659851074
1.7370479106903076,0.008558988571166992,0.6616458892822266,2.317949056625366,1.618208408355713,7.20896315574646,,6.028414726257324,1.5864770412445068,0.6946454048156738,0.19785761833190918
1.8709187507629395,0.00863790512084961,0.6187162399291992,2.356534719467163,1.6222143173217773,7.144165992736816,,6.041789770126343,1.5864226818084717,0.6998276710510254,0.2266082763671875
1.7632849216461182,0.00854349136352539,0.5953578948974609,2.38867449760437,1.6434416770935059,7.2221763134002686,,6.0475242137908936,1.5845906734466553,0.6975226402282715,0.20844054222106934
1.7828116416931152,0.008331298828125,0.6216294765472412,2.3525846004486084,1.615222692489624,7.480866432189941,,6.04534125328064,1.586090087890625,0.7052607536315918,0.16796636581420898
1.9563186168670654,0.00875091552734375,0.6651325225830078,2.4093263149261475,1.6392161846160889,7.312148094177246,,6.027012825012207,1.5866718292236328,0.7047607898712158,0.18966436386108398
1.7706775665283203,0.008693695068359375,0.6225099563598633,2.3668150901794434,1.61983323097229,7.382567405700684,,6.028759241104126,1.5873937606811523,0.6962254047393799,0.19356036186218262
1.9206039905548096,0.008466005325317383,0.6342697143554688,2.3319880962371826,1.6214382648468018,7.423192262649536,,6.0383806228637695,1.5854759216308594,0.6949613094329834,0.20827436447143555
1.754404067993164,0.008464813232421875,0.6385347843170166,2.375563383102417,1.6183099746704102,7.818678855895996,,6.0469465255737305,1.585817575454712,0.695836067199707,0.24750351905822754
1.9254631996154785,0.008496284484863281,0.5859344005584717,2.407454490661621,1.622018575668335,7.362182378768921,,6.036935091018677,1.5846714973449707,0.7046604156494141,0.18893647193908691
1.7723355293273926,0.008265256881713867,0.6099817752838135,2.350727081298828,1.6270511150360107,7.012875556945801,,6.041331052780151,1.5826666355133057,0.6915526390075684,0.19022774696350098
