benchmark-name; PKG (Joules); CPU (J); DRAM (J) ; Time (ms)
fannkuch-redux ; 223.975158691406250000, 197.568603515625000000,  ,  ,  11376.2 
fasta ; 30.688842773437500000, 27.428894042968750000,  ,  ,  1192.62 
fasta ; 30.860351562500000000, 27.545532226562500000,  ,  ,  1196.9 
fasta ; 30.657836914062500000, 27.334533691406250000,  ,  ,  1199.61 
fasta ; 27.229370117187500000, 23.770751953125000000,  ,  ,  1263.43 
fasta ; 25.660644531250000000, 22.096252441406250000,  ,  ,  1309.01 
fasta ; 25.542968750000000000, 21.965820312500000000,  ,  ,  1312.77 
fasta ; 27.307434082031250000, 23.476867675781250000,  ,  ,  1404.37 
fasta ; 25.606811523437500000, 22.024902343750000000,  ,  ,  1310.91 
fasta ; 25.681457519531250000, 22.074768066406250000,  ,  ,  1319.01 
fasta ; 25.607543945312500000, 22.005737304687500000,  ,  ,  1316.5 
regex-redux ; 0.014709472656250000, 0.008300781250000000,  ,  ,  2.451 
regex-redux ; 0.007812500000000000, 0.004272460937500000,  ,  ,  1.221 
regex-redux ; 0.000000000000000000, 0.002136230468750000,  ,  ,  0.796 
regex-redux ; 0.000000000000000000, 0.002014160156250000,  ,  ,  0.693 
regex-redux ; 0.005737304687500000, 0.002441406250000000,  ,  ,  0.769 
regex-redux ; 0.005737304687500000, 0.002441406250000000,  ,  ,  0.818 
regex-redux ; 0.005676269531250000, 0.002563476562500000,  ,  ,  0.755 
regex-redux ; 0.000000000000000000, 0.002319335937500000,  ,  ,  0.89 
regex-redux ; 0.004760742187500000, 0.001708984375000000,  ,  ,  0.794 
regex-redux ; 0.004394531250000000, 0.002624511718750000,  ,  ,  0.901 
mandelbrot ; 89.538391113281250000, 82.734008789062500000,  ,  ,  2569.84 
mandelbrot ; 73.359008789062500000, 65.812988281250000000,  ,  ,  2966.36 
mandelbrot ; 56.933288574218750000, 49.559936523437500000,  ,  ,  2918.39 
mandelbrot ; 60.995300292968750000, 54.008666992187500000,  ,  ,  3134.22 
mandelbrot ; 60.474060058593750000, 54.139038085937500000,  ,  ,  3104.65 
mandelbrot ; 55.908081054687500000, 49.812316894531250000,  ,  ,  2879.37 
mandelbrot ; 56.047058105468750000, 49.958374023437500000,  ,  ,  2875.68 
mandelbrot ; 60.563354492187500000, 53.952087402343750000,  ,  ,  3113.74 
mandelbrot ; 55.958190917968750000, 49.850158691406250000,  ,  ,  2878.9 
mandelbrot ; 61.203491210937500000, 54.527038574218750000,  ,  ,  3144.84 
binary-trees ; 57.546325683593750000, 48.018188476562500000,  ,  ,  2818.33 
binary-trees ; 56.061828613281250000, 46.715515136718750000,  ,  ,  2749.41 
binary-trees ; 57.081909179687500000, 47.709045410156250000,  ,  ,  2750.77 
binary-trees ; 56.121154785156250000, 46.520690917968750000,  ,  ,  2822.67 
binary-trees ; 51.890930175781250000, 42.928466796875000000,  ,  ,  2791.67 
binary-trees ; 52.765686035156250000, 44.829467773437500000,  ,  ,  2779.46 
binary-trees ; 52.511108398437500000, 44.591003417968750000,  ,  ,  2768.22 
binary-trees ; 39.603942871093750000, 31.387817382812500000,  ,  ,  2906.36 
binary-trees ; 52.155273437500000000, 44.223022460937500000,  ,  ,  2779.85 
binary-trees ; 53.311035156250000000, 45.510559082031250000,  ,  ,  2714.7 
reverse-complement ; 0.009765625000000000, 0.002929687500000000,  ,  ,  1.535 
reverse-complement ; 0.007141113281250000, 0.002685546875000000,  ,  ,  0.985 
reverse-complement ; 0.005676269531250000, 0.002075195312500000,  ,  ,  1.352 
reverse-complement ; 0.005187988281250000, 0.002075195312500000,  ,  ,  1.193 
reverse-complement ; 0.004882812500000000, 0.002075195312500000,  ,  ,  1.109 
reverse-complement ; 0.004882812500000000, 0.002075195312500000,  ,  ,  1.074 
reverse-complement ; 0.008544921875000000, 0.002441406250000000,  ,  ,  1.496 
reverse-complement ; 0.003479003906250000, 0.001647949218750000,  ,  ,  1.409 
reverse-complement ; 0.006652832031250000, 0.001647949218750000,  ,  ,  1.477 
reverse-complement ; 0.005981445312500000, 0.001525878906250000,  ,  ,  1.974 
spectral-norm ; 22.633056640625000000, 20.606689453125000000,  ,  ,  770.245 
spectral-norm ; 21.926879882812500000, 19.643066406250000000,  ,  ,  839.088 
spectral-norm ; 22.203430175781250000, 20.103454589843750000,  ,  ,  759.347 
spectral-norm ; 22.140441894531250000, 20.024169921875000000,  ,  ,  764.535 
spectral-norm ; 21.349487304687500000, 19.215148925781250000,  ,  ,  773.624 
spectral-norm ; 17.122192382812500000, 14.796936035156250000,  ,  ,  874.287 
spectral-norm ; 17.230529785156250000, 14.893188476562500000,  ,  ,  880.136 
spectral-norm ; 17.000000000000000000, 14.677246093750000000,  ,  ,  870.604 
spectral-norm ; 17.021728515625000000, 14.698242187500000000,  ,  ,  872.746 
spectral-norm ; 16.974609375000000000, 14.828979492187500000,  ,  ,  872.661 
n-body ; 65.502868652343750000, 54.465332031250000000,  ,  ,  4247.93 
n-body ; 64.333496093750000000, 52.997070312500000000,  ,  ,  4291.08 
n-body ; 58.556579589843750000, 49.519836425781250000,  ,  ,  4282.39 
n-body ; 56.930419921875000000, 47.809082031250000000,  ,  ,  4322.9 
n-body ; 55.921569824218750000, 46.735168457031250000,  ,  ,  4356.7 
n-body ; 56.052429199218750000, 46.849487304687500000,  ,  ,  4366.81 
n-body ; 56.177612304687500000, 46.993103027343750000,  ,  ,  4370.31 
n-body ; 56.367370605468750000, 47.190673828125000000,  ,  ,  4391.08 
n-body ; 55.627380371093750000, 46.672851562500000000,  ,  ,  4337.61 
n-body ; 55.900451660156250000, 47.085571289062500000,  ,  ,  4355.18 
fannkuch-redux ; 242.063659667968750000, 215.745422363281250000,  ,  ,  10299.5 
fannkuch-redux ; 215.510864257812500000, 190.101135253906250000,  ,  ,  11066.4 
fannkuch-redux ; 217.610534667968750000, 193.884887695312500000,  ,  ,  11184.4 
fannkuch-redux ; 219.939575195312500000, 195.690734863281250000,  ,  ,  11298.9 
fannkuch-redux ; 219.381164550781250000, 193.444946289062500000,  ,  ,  11296.4 
fannkuch-redux ; 218.229248046875000000, 194.416870117187500000,  ,  ,  11200 
fannkuch-redux ; 220.382507324218750000, 194.121093750000000000,  ,  ,  11320.2 
fannkuch-redux ; 218.264648437500000000, 194.416259765625000000,  ,  ,  11215 
fannkuch-redux ; 219.272644042968750000, 195.283691406250000000,  ,  ,  11277 
fannkuch-redux ; 215.548889160156250000, 191.910949707031250000,  ,  ,  11105.7 
fasta ; 32.220581054687500000, 28.867370605468750000,  ,  ,  1209.06 
fasta ; 30.526428222656250000, 27.244995117187500000,  ,  ,  1173.74 
fasta ; 29.568725585937500000, 26.206420898437500000,  ,  ,  1215.64 
fasta ; 30.425659179687500000, 27.094909667968750000,  ,  ,  1198.36 
fasta ; 28.429077148437500000, 24.998718261718750000,  ,  ,  1236.91 
fasta ; 26.315063476562500000, 22.629821777343750000,  ,  ,  1343.72 
fasta ; 25.519775390625000000, 21.931213378906250000,  ,  ,  1307.83 
fasta ; 25.617309570312500000, 22.007751464843750000,  ,  ,  1314.05 
fasta ; 25.846496582031250000, 22.201538085937500000,  ,  ,  1328.7 
fasta ; 25.799194335937500000, 22.164184570312500000,  ,  ,  1324.19 
regex-redux ; 0.008605957031250000, 0.004699707031250000,  ,  ,  1.169 
regex-redux ; 0.007873535156250000, 0.003234863281250000,  ,  ,  0.742 
regex-redux ; 0.008117675781250000, 0.003906250000000000,  ,  ,  0.814 
regex-redux ; 0.007934570312500000, 0.003295898437500000,  ,  ,  0.819 
regex-redux ; 0.000000000000000000, 0.005126953125000000,  ,  ,  0.724 
regex-redux ; 0.008300781250000000, 0.003723144531250000,  ,  ,  0.705 
regex-redux ; 0.009704589843750000, 0.005187988281250000,  ,  ,  0.68 
regex-redux ; 0.000000000000000000, 0.004516601562500000,  ,  ,  0.654 
regex-redux ; 0.010437011718750000, 0.003295898437500000,  ,  ,  0.594 
regex-redux ; 0.008056640625000000, 0.004272460937500000,  ,  ,  0.689 
mandelbrot ; 80.350280761718750000, 73.888183593750000000,  ,  ,  2545.06 
mandelbrot ; 67.625854492187500000, 61.812316894531250000,  ,  ,  2867.51 
mandelbrot ; 55.363769531250000000, 49.611267089843750000,  ,  ,  2839.76 
mandelbrot ; 55.221862792968750000, 49.489929199218750000,  ,  ,  2835.41 
mandelbrot ; 55.533203125000000000, 49.753295898437500000,  ,  ,  2851.97 
mandelbrot ; 57.430480957031250000, 51.373962402343750000,  ,  ,  2950.61 
mandelbrot ; 60.361999511718750000, 53.804321289062500000,  ,  ,  3106.85 
mandelbrot ; 59.614196777343750000, 53.145568847656250000,  ,  ,  3059.6 
mandelbrot ; 55.901733398437500000, 49.814270019531250000,  ,  ,  2874.47 
mandelbrot ; 60.430480957031250000, 53.862365722656250000,  ,  ,  3099.96 
binary-trees ; 57.412109375000000000, 47.883544921875000000,  ,  ,  2826.71 
binary-trees ; 54.956787109375000000, 46.830261230468750000,  ,  ,  2707.28 
binary-trees ; 53.031677246093750000, 45.223144531250000000,  ,  ,  2743.51 
binary-trees ; 45.027282714843750000, 37.015136718750000000,  ,  ,  2825.26 
binary-trees ; 53.180908203125000000, 45.385192871093750000,  ,  ,  2736.4 
binary-trees ; 55.162414550781250000, 47.259460449218750000,  ,  ,  2762.37 
binary-trees ; 54.721496582031250000, 46.824279785156250000,  ,  ,  2758.09 
binary-trees ; 48.887878417968750000, 39.733459472656250000,  ,  ,  2819.02 
binary-trees ; 52.537292480468750000, 44.730773925781250000,  ,  ,  2718.77 
binary-trees ; 52.458251953125000000, 43.696655273437500000,  ,  ,  2774.58 
reverse-complement ; 0.006835937500000000, 0.003540039062500000,  ,  ,  1.206 
reverse-complement ; 0.006958007812500000, 0.002685546875000000,  ,  ,  0.739 
reverse-complement ; 0.000000000000000000, 0.002685546875000000,  ,  ,  0.652 
reverse-complement ; 0.007141113281250000, 0.002990722656250000,  ,  ,  0.784 
reverse-complement ; 0.007019042968750000, 0.002441406250000000,  ,  ,  0.717 
reverse-complement ; 0.006042480468750000, 0.002868652343750000,  ,  ,  0.823 
reverse-complement ; 0.000000000000000000, 0.002807617187500000,  ,  ,  0.693 
reverse-complement ; 0.006408691406250000, 0.002563476562500000,  ,  ,  0.807 
reverse-complement ; 0.006042480468750000, 0.002258300781250000,  ,  ,  0.779 
reverse-complement ; 0.005920410156250000, 0.002197265625000000,  ,  ,  0.72 
spectral-norm ; 22.159057617187500000, 20.018249511718750000,  ,  ,  793.245 
spectral-norm ; 21.754089355468750000, 19.677795410156250000,  ,  ,  753.684 
spectral-norm ; 21.641845703125000000, 19.539489746093750000,  ,  ,  761.111 
spectral-norm ; 20.461547851562500000, 18.807800292968750000,  ,  ,  750.989 
spectral-norm ; 19.350280761718750000, 17.685791015625000000,  ,  ,  784.979 
spectral-norm ; 16.736022949218750000, 14.925537109375000000,  ,  ,  853.897 
spectral-norm ; 16.829589843750000000, 15.058166503906250000,  ,  ,  838.395 
spectral-norm ; 16.733764648437500000, 14.950744628906250000,  ,  ,  842.608 
spectral-norm ; 16.733581542968750000, 14.948425292968750000,  ,  ,  841.619 
spectral-norm ; 16.844726562500000000, 15.038940429687500000,  ,  ,  850.602 
n-body ; 63.478759765625000000, 52.838500976562500000,  ,  ,  4310.61 
n-body ; 61.751953125000000000, 53.134704589843750000,  ,  ,  4081.52 
n-body ; 58.235168457031250000, 49.219238281250000000,  ,  ,  4285.29 
n-body ; 56.987609863281250000, 47.925842285156250000,  ,  ,  4305.62 
n-body ; 57.151489257812500000, 48.062438964843750000,  ,  ,  4321.37 
n-body ; 57.055175781250000000, 47.953002929687500000,  ,  ,  4318.86 
n-body ; 59.579772949218750000, 50.548767089843750000,  ,  ,  4284.25 
n-body ; 63.074401855468750000, 52.239135742187500000,  ,  ,  4285.06 
n-body ; 57.074584960937500000, 48.045959472656250000,  ,  ,  4291.46 
n-body ; 56.073242187500000000, 46.933654785156250000,  ,  ,  4324.53 
fannkuch-redux ; 237.265991210937500000, 214.067565917968750000,  ,  ,  10489.3 
fannkuch-redux ; 214.683105468750000000, 191.907043457031250000,  ,  ,  10771.6 
fannkuch-redux ; 220.154846191406250000, 196.741149902343750000,  ,  ,  11050.3 
fannkuch-redux ; 221.772338867187500000, 196.366210937500000000,  ,  ,  11117.5 
fannkuch-redux ; 222.081481933593750000, 198.462036132812500000,  ,  ,  11113.3 
fannkuch-redux ; 217.079956054687500000, 193.437316894531250000,  ,  ,  11120.8 
fannkuch-redux ; 219.641662597656250000, 195.936218261718750000,  ,  ,  11142.3 
fannkuch-redux ; 219.863098144531250000, 196.025207519531250000,  ,  ,  11203.5 
fannkuch-redux ; 219.382873535156250000, 193.973754882812500000,  ,  ,  11347 
fannkuch-redux ; 217.436279296875000000, 192.863891601562500000,  ,  ,  11227.1 
fasta ; 30.722778320312500000, 27.310974121093750000,  ,  ,  1232.01 
fasta ; 29.458801269531250000, 26.093872070312500000,  ,  ,  1214.22 
fasta ; 29.102172851562500000, 25.723876953125000000,  ,  ,  1216.26 
fasta ; 26.254821777343750000, 23.533569335937500000,  ,  ,  1232.39 
fasta ; 24.950195312500000000, 22.209228515625000000,  ,  ,  1274.61 
fasta ; 25.104858398437500000, 22.316894531250000000,  ,  ,  1286.6 
fasta ; 24.608947753906250000, 21.896850585937500000,  ,  ,  1264.1 
fasta ; 24.944091796875000000, 22.193786621093750000,  ,  ,  1278.79 
fasta ; 25.471984863281250000, 22.661926269531250000,  ,  ,  1306.44 
fasta ; 24.880249023437500000, 22.123596191406250000,  ,  ,  1280.13 
